order_id,order_date,ship_mode,processing_mode,rdy2ship_date,pickup_date,customer_id,customer_name,on_truck_scan_date,arrival_scan_date,origin_channel,country/region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit,order_to_truck_time,processing_time,waiting_time
CA-2020-135307,2020-11-26,First Class,Express,2020-11-27,2020-11-27,LS-17245,Lynn Smith,2020-11-27,,Email,United States,Gladstone,Missouri,64118.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001290,126.3,3,0.0,40.416,1.0,1.0,0.0
CA-2018-157812,2018-03-22,Standard Class,,,,DB-13210,Dean Braden,,,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000171,18.392,1,0.2,5.2877,,,
CA-2018-157812,2018-03-22,Standard Class,,,,DB-13210,Dean Braden,,,Email,United States,Houston,Texas,77041.0,Central,Power Muesli,Steel Cut,OFF-ST-10000736,129.568,2,0.2,-25.9136,,,
CA-2018-157812,2018-03-22,Standard Class,,,,DB-13210,Dean Braden,,,Email,United States,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10000285,14.112,9,0.8,-21.168,,,
US-2019-139486,2019-05-21,First Class,Express,,,LH-17155,Logan Haushalter,2019-05-24,,Email,United States,Los Angeles,California,90032.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,66.26,2,0.0,27.1666,3.0,,
US-2019-139486,2019-05-21,First Class,Express,,,LH-17155,Logan Haushalter,2019-05-24,,Email,United States,Los Angeles,California,90032.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003555,55.176,3,0.2,-12.4146,3.0,,
CA-2017-140795,2017-02-01,First Class,,,,BD-11500,Bradley Drucker,,,Email,United States,Green Bay,Wisconsin,54302.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001432,468.9,6,0.0,206.316,,,
CA-2017-103849,2017-05-11,Standard Class,,,,PG-18895,Paul Gonzalez,,,Email,United States,Fort Worth,Texas,76106.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001465,58.112,2,0.2,7.264,,,
CA-2017-103849,2017-05-11,Standard Class,,,,PG-18895,Paul Gonzalez,,,Email,United States,Fort Worth,Texas,76106.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10002597,100.792,1,0.2,6.2995,,,
CA-2017-103849,2017-05-11,Standard Class,,,,PG-18895,Paul Gonzalez,,,Email,United States,Fort Worth,Texas,76106.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000723,66.112,4,0.6,-84.2928,,,
CA-2017-135405,2017-01-09,Standard Class,,,,MS-17830,Melanie Seite,,,Email,United States,Laredo,Texas,78041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001266,31.2,3,0.2,9.75,,,
CA-2017-135405,2017-01-09,Standard Class,,,,MS-17830,Melanie Seite,,,Email,United States,Laredo,Texas,78041.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10004078,9.344,2,0.2,1.168,,,
US-2019-135720,2019-12-11,Second Class,Standard Processing,,,FM-14380,Fred McMath,2019-12-16,,Email,United States,Aurora,Colorado,80013.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001267,119.8,5,0.2,29.95,5.0,,
US-2019-135720,2019-12-11,Second Class,Standard Processing,,,FM-14380,Fred McMath,2019-12-16,,Email,United States,Aurora,Colorado,80013.0,West,Special Projects Muesil,Only Oats,TEC-PH-10002103,300.768,4,0.2,30.0768,5.0,,
US-2019-135720,2019-12-11,Second Class,Standard Processing,,,FM-14380,Fred McMath,2019-12-16,,Email,United States,Aurora,Colorado,80013.0,West,Power Muesli,Steel Cut,OFF-ST-10001963,243.384,3,0.2,-51.7191,5.0,,
CA-2020-144694,2020-09-24,Second Class,Standard Processing,,,BD-11605,Brian Dahlen,2020-09-30,,Email,United States,Miami,Florida,33180.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002857,17.88,3,0.2,2.4585,6.0,,
CA-2020-144694,2020-09-24,Second Class,Standard Processing,,,BD-11605,Brian Dahlen,2020-09-30,,Email,United States,Miami,Florida,33180.0,South,Power Muesli,No Taste All Power,OFF-LA-10003930,235.944,3,0.2,85.5297,6.0,,
CA-2020-106103,2020-06-10,Standard Class,Standard Processing,,,SC-20305,Sean Christensen,2020-06-17,,Email,United States,Rochester Hills,Michigan,48307.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003832,132.52,4,0.0,54.3332,7.0,,
CA-2019-160745,2019-12-11,Second Class,Standard Processing,,,AR-10825,Anthony Rawles,2019-12-18,,Sales,United States,Vancouver,Washington,98661.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001142,316.0,4,0.0,31.6,7.0,,
CA-2019-160745,2019-12-11,Second Class,Standard Processing,,,AR-10825,Anthony Rawles,2019-12-18,,Sales,United States,Vancouver,Washington,98661.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003273,302.376,3,0.2,22.6782,7.0,,
CA-2019-160745,2019-12-11,Second Class,Standard Processing,,,AR-10825,Anthony Rawles,2019-12-18,,Sales,United States,Vancouver,Washington,98661.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001935,14.8,4,0.0,6.068,7.0,,
CA-2020-140844,2020-06-19,Standard Class,Standard Processing,,,AR-10405,Allen Rosenblatt,2020-06-24,,Sales,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001101,103.12,8,0.0,10.312,5.0,,
CA-2020-140844,2020-06-19,Standard Class,Standard Processing,,,AR-10405,Allen Rosenblatt,2020-06-24,,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Nuts and more,OFF-PA-10003892,97.82,2,0.0,45.9754,5.0,,
CA-2020-130351,2020-12-05,First Class,Express,,,RB-19570,Rob Beeghly,2020-12-11,,Email,United States,Columbus,Indiana,47201.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003832,99.39,3,0.0,40.7499,6.0,,
CA-2020-130351,2020-12-05,First Class,Express,,,RB-19570,Rob Beeghly,2020-12-11,,Email,United States,Columbus,Indiana,47201.0,Central,Power Muesli,Mega Protein,OFF-AP-10004532,61.44,3,0.0,16.5888,6.0,,
CA-2020-130351,2020-12-05,First Class,Express,,,RB-19570,Rob Beeghly,2020-12-11,,Email,United States,Columbus,Indiana,47201.0,Central,Power Muesli,Nuts and more,OFF-PA-10002137,38.9,5,0.0,17.505,6.0,,
US-2020-119438,2020-03-18,Standard Class,Standard Processing,,,CD-11980,Carol Darley,2020-03-25,,Email,United States,Tyler,Texas,75701.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003614,27.816,3,0.2,4.5201,7.0,,
US-2020-119438,2020-03-18,Standard Class,Standard Processing,,,CD-11980,Carol Darley,2020-03-25,,Email,United States,Tyler,Texas,75701.0,Central,Power Muesli,Mega Protein,OFF-AP-10000804,2.688,3,0.8,-7.392,7.0,,
US-2020-119438,2020-03-18,Standard Class,Standard Processing,,,CD-11980,Carol Darley,2020-03-25,,Email,United States,Tyler,Texas,75701.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004632,182.994,3,0.8,-320.2395,7.0,,
US-2020-119438,2020-03-18,Standard Class,Standard Processing,,,CD-11980,Carol Darley,2020-03-25,,Email,United States,Tyler,Texas,75701.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003553,82.524,3,0.6,-41.262,7.0,,
CA-2017-157784,2017-07-05,First Class,,,,MC-17845,Michael Chen,,,Email,United States,Jackson,Mississippi,39212.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003911,479.97,3,0.0,163.1898,,,
CA-2017-157784,2017-07-05,First Class,,,,MC-17845,Michael Chen,,,Email,United States,Jackson,Mississippi,39212.0,South,Power Muesli,No Taste All Power,OFF-LA-10001934,14.62,2,0.0,6.8714,,,
CA-2017-157784,2017-07-05,First Class,,,,MC-17845,Michael Chen,,,Email,United States,Jackson,Mississippi,39212.0,South,Power Muesli,Nuts and more,OFF-PA-10000304,19.44,3,0.0,9.3312,,,
CA-2018-131534,2018-03-28,Standard Class,,,,AB-10165,Alan Barnes,,,Email,United States,Los Angeles,California,90036.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002253,166.24,1,0.0,24.936,,,
CA-2018-131534,2018-03-28,Standard Class,,,,AB-10165,Alan Barnes,,,Email,United States,Los Angeles,California,90036.0,West,Power Muesli,Nuts and more,OFF-PA-10000743,33.4,5,0.0,16.032,,,
CA-2017-138527,2017-09-12,Standard Class,,,,BN-11470,Brad Norvell,,,Sales,United States,Cary,North Carolina,27511.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002399,15.216,1,0.2,2.2824,,,
CA-2017-138527,2017-09-12,Standard Class,,,,BN-11470,Brad Norvell,,,Sales,United States,Cary,North Carolina,27511.0,South,Power Muesli,Mega Protein,OFF-AP-10001469,166.84,5,0.2,18.7695,,,
CA-2017-138527,2017-09-12,Standard Class,,,,BN-11470,Brad Norvell,,,Sales,United States,Cary,North Carolina,27511.0,South,Power Muesli,Nuts and more,OFF-PA-10001800,10.368,2,0.2,3.6288,,,
CA-2017-112158,2017-12-02,First Class,,,,DP-13165,David Philippe,,,Email,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,119.96,4,0.0,52.7824,,,
CA-2017-112158,2017-12-02,First Class,,,,DP-13165,David Philippe,,,Email,United States,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000050,46.72,8,0.2,15.768,,,
CA-2017-112158,2017-12-02,First Class,,,,DP-13165,David Philippe,,,Email,United States,New York City,New York,10035.0,East,Toasted Muesli,With Fruit,FUR-BO-10003272,883.92,5,0.2,-110.49,,,
US-2020-100048,2020-05-19,Standard Class,Standard Processing,,,RS-19765,Roland Schwarz,2020-05-27,,Sales,United States,Mount Vernon,New York,10550.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001606,299.97,3,0.0,113.9886,8.0,,
US-2020-100048,2020-05-19,Standard Class,Standard Processing,,,RS-19765,Roland Schwarz,2020-05-27,,Sales,United States,Mount Vernon,New York,10550.0,East,Power Muesli,Mega Protein,OFF-AP-10001154,281.34,6,0.0,109.7226,8.0,,
US-2020-100048,2020-05-19,Standard Class,Standard Processing,,,RS-19765,Roland Schwarz,2020-05-27,,Sales,United States,Mount Vernon,New York,10550.0,East,Special Projects Muesil,Only Oats,TEC-PH-10003012,307.98,2,0.0,89.3142,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003610,179.97,3,0.0,86.3856,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Power Muesli,Steel Cut,OFF-ST-10000736,242.94,3,0.0,9.7176,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003982,99.696,6,0.2,33.6474,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003291,27.936,4,0.2,9.4284,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000138,18.72,5,0.2,6.552,8.0,,
CA-2020-131954,2020-01-21,Standard Class,Standard Processing,,,DS-13030,Darrin Sayre,2020-01-29,2020-02-03,Facebook,United States,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit,FUR-BO-10001619,84.98,1,0.0,18.6956,8.0,,
CA-2017-132500,2017-09-08,Standard Class,,,,GZ-14470,Gary Zandusky,,,Email,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001383,49.98,2,0.0,8.4966,,,
CA-2017-106803,2017-12-29,Standard Class,,,,DC-13285,Debra Catini,,,Email,United States,Cottage Grove,Minnesota,55016.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001267,119.8,4,0.0,47.92,,,
CA-2017-106803,2017-12-29,Standard Class,,,,DC-13285,Debra Catini,,,Email,United States,Cottage Grove,Minnesota,55016.0,Central,Power Muesli,Steel Cut,OFF-ST-10002444,24.56,2,0.0,6.8768,,,
CA-2017-162775,2017-01-13,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,Bossier City,Louisiana,71111.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003174,646.74,6,0.0,258.696,,,
CA-2017-162775,2017-01-13,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,Bossier City,Louisiana,71111.0,South,Power Muesli,Power Clean Fibre Boost,OFF-EN-10001990,11.36,2,0.0,5.3392,,,
CA-2017-162775,2017-01-13,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,Bossier City,Louisiana,71111.0,South,Power Muesli,Power Clean Fibre Boost,OFF-EN-10001532,50.94,3,0.0,25.47,,,
CA-2017-162775,2017-01-13,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,Bossier City,Louisiana,71111.0,South,Power Muesli,Steel Cut,OFF-ST-10000025,572.58,6,0.0,34.3548,,,
CA-2017-162775,2017-01-13,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,Bossier City,Louisiana,71111.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004187,5.64,3,0.0,2.7072,,,
US-2018-157014,2018-10-03,Second Class,,,,BM-11785,Bryan Mills,,,Email,United States,Columbus,Ohio,43229.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002167,24.0,2,0.2,-2.7,,,
US-2018-157014,2018-10-03,Second Class,,,,BM-11785,Bryan Mills,,,Email,United States,Columbus,Ohio,43229.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000057,47.984,2,0.2,0.5998,,,
US-2018-157014,2018-10-03,Second Class,,,,BM-11785,Bryan Mills,,,Email,United States,Columbus,Ohio,43229.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001098,32.07,5,0.7,-22.449,,,
US-2018-157014,2018-10-03,Second Class,,,,BM-11785,Bryan Mills,,,Email,United States,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit,FUR-BO-10004409,35.49,1,0.5,-15.6156,,,
CA-2018-140921,2018-02-03,First Class,,,,AA-10375,Allen Armold,,,Email,United States,Omaha,Nebraska,68104.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004901,149.97,3,0.0,50.9898,,,
CA-2018-140921,2018-02-03,First Class,,,,AA-10375,Allen Armold,,,Email,United States,Omaha,Nebraska,68104.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003347,28.4,2,0.0,11.076,,,
CA-2017-151995,2017-10-13,First Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Edmonds,Washington,98026.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001101,25.78,2,0.0,2.578,,,
CA-2017-151995,2017-10-13,First Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Edmonds,Washington,98026.0,West,Power Muesli,Mega Protein,OFF-AP-10000240,213.92,4,0.0,62.0368,,,
CA-2017-151995,2017-10-13,First Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Edmonds,Washington,98026.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003190,11.52,4,0.0,3.2256,,,
CA-2017-151995,2017-10-13,First Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Edmonds,Washington,98026.0,West,Toasted Muesli,Sweetened,FUR-TA-10002903,1298.55,5,0.0,311.652,,,
CA-2020-143686,2020-05-14,First Class,Express,,,PJ-19015,Pauline Johnson,2020-05-15,,Email,United States,Santa Ana,California,92704.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001838,1399.93,7,0.0,601.9699,1.0,,
CA-2020-143686,2020-05-14,First Class,Express,,,PJ-19015,Pauline Johnson,2020-05-15,,Email,United States,Santa Ana,California,92704.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000794,18.28,2,0.0,6.2152,1.0,,
CA-2020-101434,2020-06-20,Standard Class,Standard Processing,,,TR-21325,Toby Ritter,2020-06-24,,Email,United States,Belleville,New Jersey,7109.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002402,239.97,3,0.0,71.991,4.0,,
CA-2020-101434,2020-06-20,Standard Class,Standard Processing,,,TR-21325,Toby Ritter,2020-06-24,,Email,United States,Belleville,New Jersey,7109.0,East,Power Muesli,No Taste All Power,OFF-LA-10003223,9.82,2,0.0,4.8118,4.0,,
US-2017-102071,2017-05-09,Standard Class,,,,PG-18820,Patrick Gardner,,,Email,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003441,67.8,4,0.0,4.068,,,
US-2017-102071,2017-05-09,Standard Class,,,,PG-18820,Patrick Gardner,,,Email,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000109,167.97,3,0.0,40.3128,,,
CA-2017-107755,2017-02-07,Standard Class,,,,CK-12760,Cyma Kinney,,,Sales,United States,Linden,New Jersey,7036.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000710,115.36,7,0.0,49.6048,,,
CA-2019-134474,2019-01-05,Second Class,Standard Processing,,,AJ-10795,Anthony Johnson,2019-01-11,,Sales,United States,Jacksonville,Florida,32216.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001714,191.472,6,0.2,40.6878,6.0,,
CA-2019-134474,2019-01-05,Second Class,Standard Processing,,,AJ-10795,Anthony Johnson,2019-01-11,,Sales,United States,Jacksonville,Florida,32216.0,South,Special Projects Muesil,Only Oats,TEC-PH-10002923,59.184,2,0.2,5.1786,6.0,,
CA-2019-134474,2019-01-05,Second Class,Standard Processing,,,AJ-10795,Anthony Johnson,2019-01-11,,Sales,United States,Jacksonville,Florida,32216.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003958,5.248,2,0.2,0.5904,6.0,,
CA-2019-116736,2019-01-17,Standard Class,Standard Processing,,,CC-12430,Chuck Clark,2019-01-23,,Facebook,United States,Concord,New Hampshire,3301.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,29.99,1,0.0,13.1956,6.0,,
CA-2019-116736,2019-01-17,Standard Class,Standard Processing,,,CC-12430,Chuck Clark,2019-01-23,,Facebook,United States,Concord,New Hampshire,3301.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002049,371.97,3,0.0,66.9546,6.0,,
CA-2019-116736,2019-01-17,Standard Class,Standard Processing,,,CC-12430,Chuck Clark,2019-01-23,,Facebook,United States,Concord,New Hampshire,3301.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004017,322.59,3,0.0,64.518,6.0,,
CA-2020-132934,2020-06-20,Standard Class,Standard Processing,,,JE-15475,Jeremy Ellison,2020-06-24,,Email,United States,New Rochelle,New York,10801.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000927,149.95,5,0.0,14.995,4.0,,
CA-2020-132934,2020-06-20,Standard Class,Standard Processing,,,JE-15475,Jeremy Ellison,2020-06-24,,Email,United States,New Rochelle,New York,10801.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001098,51.312,3,0.2,18.6006,4.0,,
CA-2020-137596,2020-09-02,Standard Class,Standard Processing,,,BE-11335,Bill Eplett,2020-09-09,,Facebook,United States,Jackson,Michigan,49201.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004666,1928.78,7,0.0,829.3754,7.0,,
CA-2020-137596,2020-09-02,Standard Class,Standard Processing,,,BE-11335,Bill Eplett,2020-09-09,,Facebook,United States,Jackson,Michigan,49201.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10001494,1199.8,4,0.0,323.946,7.0,,
CA-2020-137596,2020-09-02,Standard Class,Standard Processing,,,BE-11335,Bill Eplett,2020-09-09,,Facebook,United States,Jackson,Michigan,49201.0,Central,Power Muesli,Steel Cut,OFF-ST-10003816,352.38,2,0.0,81.0474,7.0,,
CA-2020-102519,2020-11-27,First Class,Express,,,BM-11650,Brian Moss,2020-11-30,,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001772,143.73,9,0.0,56.0547,3.0,,
CA-2020-102519,2020-11-27,First Class,Express,,,BM-11650,Brian Moss,2020-11-30,,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004091,46.94,1,0.0,19.2454,3.0,,
CA-2018-111164,2018-04-11,Standard Class,,,,SE-20110,Sanjit Engle,,,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002473,85.14,3,0.0,34.9074,,,
CA-2018-111164,2018-04-11,Standard Class,,,,SE-20110,Sanjit Engle,,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Mega Protein,OFF-AP-10004487,406.6,5,0.0,113.848,,,
CA-2018-111164,2018-04-11,Standard Class,,,,SE-20110,Sanjit Engle,,,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Only Oats,TEC-PH-10004531,21.99,1,0.0,10.5552,,,
CA-2017-132962,2017-09-13,First Class,,,,JM-15535,Jessica Myrick,,,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004353,252.0,5,0.2,53.55,,,
CA-2017-132962,2017-09-13,First Class,,,,JM-15535,Jessica Myrick,,,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Nuts and more,OFF-PA-10003543,15.552,3,0.2,5.4432,,,
US-2020-111745,2020-11-05,First Class,Express,,,RA-19885,Ruben Ausman,2020-11-06,,Sales,United States,Farmington,New Mexico,87401.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003911,159.99,1,0.0,54.3966,1.0,,
CA-2018-124891,2018-07-31,First Class,,,,RH-19495,Rick Hansen,,,Email,United States,New York City,New York,10024.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003033,2309.65,7,0.0,762.1845,,,
CA-2018-124891,2018-07-31,First Class,,,,RH-19495,Rick Hansen,,,Email,United States,New York City,New York,10024.0,East,Power Muesli,Nuts and more,OFF-PA-10004621,19.44,3,0.0,9.3312,,,
CA-2018-124891,2018-07-31,First Class,,,,RH-19495,Rick Hansen,,,Email,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10002903,1090.782,7,0.4,-290.8752,,,
US-2018-126214,2018-12-21,Second Class,,,,JS-15880,John Stevenson,,,Email,United States,Seattle,Washington,98103.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003198,99.6,1,0.0,36.852,,,
